%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1430084935578289002,99,1430084935575603752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0133162116018,-0.0165121023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.882888271737,9.48207647938,2.0457167272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084975578389257,100,1430084975575627590,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0127835631377,-0.0159794539221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.894851527451,9.4605426191,2.02179021577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085015578576136,101,1430085015575615636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0117182662096,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.918778038881,9.44140140996,2.09117709891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085055578256683,102,1430085055575580183,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0165121023862,0.00905502388921,-0.0170447508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.794360179449,9.46532792138,1.97872249519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085095578223396,103,1430085095575559479,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014914156994,0.0111856177455,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.887673574023,9.47968382824,2.0792138432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085135578216401,104,1430085135575567817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0138488600659,-0.0170447508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.866139713736,9.43422345653,2.05050202948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085175578325697,105,1430085175575633030,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197079931706,0.0127835631377,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.969023712882,9.4437940611,2.0457167272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085215579229494,106,1430085215575606785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0170447508503,0.0127835631377,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.925955992309,9.44140140996,2.0959624012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085255578479207,107,1430085255575916957,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0101203208174,-0.022371235491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.873317667165,9.50839564196,2.05528733177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085295578485961,108,1430085295575581628,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0127835631377,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.890066225166,9.51318094424,2.08160649434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085335578215091,109,1430085335575571049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0138488600659,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.916385387738,9.43183080538,2.05050202948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085375578272888,110,1430085375575606263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0165121023862,0.0133162116018,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.899636829737,9.48686178167,1.97872249519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085415578359684,111,1430085415575638267,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0159794539221,0.0111856177455,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.909207434309,9.45814996796,1.95001068148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085455578350855,112,1430085455575621064,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154468054581,0.0138488600659,-0.0165121023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.892458876308,9.40790429395,2.19166844691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085495578235985,113,1430085495575577235,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0154468054581,-0.0197079931706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.897244178594,9.51796624653,1.92369151891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085535578332990,114,1430085535575608532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0111856177455,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.978594317454,9.44857936338,2.01461226234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085575578202536,115,1430085575575567536,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0138488600659,-0.0175773993144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913992736595,9.45097201453,2.06485793634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085615578246000,116,1430085615575571208,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0122509146736,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.921170690023,9.41508224738,2.03136082034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085655578490921,117,1430085655575574421,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0165121023862,0.0133162116018,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.856569109165,9.47250587481,1.98350779748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085695578326259,118,1430085695575599009,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154468054581,0.0127835631377,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.870925016022,9.43183080538,2.04810937834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085735578303597,119,1430085735575617847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202406416347,0.0138488600659,-0.0170447508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.928348643452,9.48686178167,2.06964323862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085775578345644,120,1430085775575626185,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0143815085299,-0.0197079931706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.899636829737,9.41986754967,2.05528733177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085815579533065,121,1430085815575609315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0127835631377,-0.0175773993144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.916385387738,9.3935483871,1.96436658834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085855578265820,122,1430085855575582570,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0159794539221,-0.0202406416347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.952275154881,9.45575731681,2.01461226234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085895578358783,123,1430085895575572658,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.014914156994,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.945097201453,9.4437940611,2.04332407605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085935578386038,124,1430085935575608204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0127835631377,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.916385387738,9.44140140996,2.0457167272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430085975578374876,125,1430085975575614584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0127835631377,-0.0165121023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.842213202307,9.5275368511,2.04332407605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086015578795881,126,1430086015575693964,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0138488600659,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.890066225166,9.47250587481,1.99547105319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086055578449885,127,1430086055575711510,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0122509146736,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.866139713736,9.47968382824,1.98111514634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086095578322890,128,1430086095575616473,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0106529692814,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.866139713736,9.46532792138,2.13185216834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086135578516937,129,1430086135575592187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0127835631377,-0.0159794539221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.849391155736,9.44618671224,2.12706686605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086175580661483,130,1430086175576243816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0165121023862,0.0122509146736,-0.0159794539221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.880495620594,9.46293527024,2.0457167272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086215578290738,131,1430086215575616113,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0143815085299,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.858961760308,9.50361033967,2.04810937834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086255578327117,132,1430086255575630909,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0117182662096,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.961845759453,9.45575731681,2.14142277291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086295578712331,133,1430086295575712081,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0133162116018,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.918778038881,9.41268959624,2.01461226234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086335581892460,134,1430086335575694044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0133162116018,-0.0213059385628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.937919248024,9.39115573595,2.03136082034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086375578553465,135,1430086375575577382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0143815085299,0.0143815085299,-0.0165121023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.861354411451,9.43661610767,2.01461226234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086415578302803,136,1430086415575611387,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0170447508503,0.0111856177455,-0.0175773993144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.904422132023,9.5275368511,1.99786370434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086455578308266,137,1430086455575619683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0170447508503,0.0117182662096,-0.0165121023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.90202948088,9.4605426191,2.07682119205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086495578248938,138,1430086495575566396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0138488600659,-0.0165121023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.894851527451,9.50839564196,2.04332407605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086535579210318,139,1430086535575581068,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0133162116018,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.894851527451,9.45336466567,2.05528733177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086575578303656,140,1430086575575621197,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0111856177455,-0.0197079931706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.880495620594,9.4940397351,2.16774193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086615578316160,141,1430086615575621202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0165121023862,0.0154468054581,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.933133945738,9.42943815424,1.92369151891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086655578505623,142,1430086655575605082,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0138488600659,-0.0175773993144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.916385387738,9.48207647938,2.12706686605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086695578273962,143,1430086695575618920,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0106529692814,-0.0207732900988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.887673574023,9.41268959624,2.05289468062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086735578295675,144,1430086735575599883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0127835631377,-0.0197079931706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.904422132023,9.44140140996,2.00025635548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086775578372804,145,1430086775575635471,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202406416347,0.0106529692814,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.882888271737,9.46532792138,2.06964323862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086815578415476,146,1430086815575721601,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0143815085299,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.887673574023,9.46532792138,1.99068575091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086855578357689,147,1430086855575622064,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0111856177455,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.923563341166,9.52035889767,2.01221961119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086895578668360,148,1430086895575620152,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0122509146736,-0.0197079931706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.892458876308,9.45575731681,1.91172826319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086935578293865,149,1430086935575607157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0133162116018,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.880495620594,9.48207647938,1.94044007691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430086975578744828,150,1430086975575674703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0101203208174,-0.0197079931706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.90202948088,9.45814996796,2.01221961119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087015578412916,151,1430087015575704000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0111856177455,-0.0175773993144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.916385387738,9.4772911771,2.11988891263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087055578299046,152,1430087055575593630,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0165121023862,0.0138488600659,-0.0213059385628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88528092288,9.50839564196,1.98350779748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087095578477884,153,1430087095575613509,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0127835631377,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.921170690023,9.50839564196,2.05289468062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087135579333472,154,1430087135575612181,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154468054581,0.0133162116018,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.897244178594,9.46293527024,2.03853877377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087175578319060,155,1430087175575622144,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207732900988,0.0154468054581,-0.0170447508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.868532364879,9.42465285195,2.02896816919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087215578254940,156,1430087215575555982,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0159794539221,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.933133945738,9.46532792138,2.08160649434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087255578556612,157,1430087255575612612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0117182662096,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.868532364879,9.41508224738,1.98111514634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087295578777075,158,1430087295575609116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0133162116018,-0.0202406416347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.890066225166,9.5107882931,2.07682119205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087335578282163,159,1430087335575601413,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0138488600659,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.837427900021,9.47489852596,2.00982696005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087375582638876,160,1430087375575633626,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0170447508503,0.0143815085299,-0.0175773993144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.949882503739,9.45336466567,2.08160649434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087415579470506,161,1430087415576923297,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197079931706,0.0122509146736,-0.0202406416347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.897244178594,9.54189275796,2.05050202948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087455578680594,162,1430087455575621552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202406416347,0.0133162116018,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.866139713736,9.44857936338,2.04332407605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087495578524682,163,1430087495575606640,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0165121023862,0.0122509146736,-0.0165121023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.906814783166,9.46293527024,2.02418286691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087535578284312,164,1430087535575614353,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0122509146736,-0.0154468054581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.904422132023,9.38158513138,1.99068575091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087575578335817,165,1430087575575596942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197079931706,0.0138488600659,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.892458876308,9.53471480453,2.07203588977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087615578315613,166,1430087615575623488,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207732900988,0.0165121023862,-0.0207732900988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.945097201453,9.44857936338,2.18688314463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087655578332201,167,1430087655575647534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0154468054581,-0.0207732900988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.961845759453,9.41268959624,2.04093142491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430087695578688289,168,1430087695575573831,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0213059385628,0.0127835631377,-0.0213059385628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.90202948088,9.51557359539,2.09117709891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
